Species	Status	MinT	MaxT
Kobus_porrecticornis	extinct	3.56	7.3
Kobus_porrecticornis	extinct	5.2	5.2
Kobus_porrecticornis	extinct	5.3	7.3
Kobus_porrecticornis	extinct	5.3	7.3
Kobus_porrecticornis	extinct	5.3	7.3
Kobus_porrecticornis	extinct	6	7
Kobus_porrecticornis	extinct	3.56	7.3
Kobus_presigmoidalis	extinct	4.2	5.3
Kobus_presigmoidalis	extinct	2.6	7.3
Kobus_presigmoidalis	extinct	6.54	7.44
Kobus_presigmoidalis	extinct	5.3	6.54
Kobus_sigmoidalis	extinct	1.6	1.88
Kobus_sigmoidalis	extinct	1.53	1.87
Kobus_sigmoidalis	extinct	2.5	2.5
Kobus_sigmoidalis	extinct	1.78	1.95
Kobus_sigmoidalis	extinct	3.4	3.6
Kobus_sigmoidalis	extinct	2.64	3.4
Kobus_sigmoidalis	extinct	1.78	2.64
Kobus_sigmoidalis	extinct	1.53	1.87
Kobus_sigmoidalis	extinct	1.38	1.53
Kobus_sigmoidalis	extinct	2.47	2.57
Kobus_sigmoidalis	extinct	2.52	2.6
Kobus_sigmoidalis	extinct	1.88	2
Kobus_sigmoidalis	extinct	1.78	1.88
Kobus_sigmoidalis	extinct	1.53	1.88
Kobus_sigmoidalis	extinct	1.4	1.9
Kobus_sigmoidalis	extinct	1.86	2
Kobus_sigmoidalis	extinct	1.53	1.86
Kobus_sigmoidalis	extinct	2.53	3.44
Kobus_sigmoidalis	extinct	2.47	2.57
Kobus_sigmoidalis	extinct	2.52	3.4
Kobus_sigmoidalis	extinct	1.88	2.34
Kobus_sigmoidalis	extinct	2.1	2.3
Kobus_sigmoidalis	extinct	2.6	3.4
Kobus_sigmoidalis	extinct	1.33	1.53
Kobus_sigmoidalis	extinct	1.6	1.8
Kobus_sigmoidalis	extinct	1.33	1.53
Kobus_sigmoidalis	extinct	1.785	1.845
Kobus_sigmoidalis	extinct	1.15	1.785
Kobus_sigmoidalis	extinct	2.4	2.53
Kobus_sigmoidalis	extinct	2.32	2.4
Kobus_sigmoidalis	extinct	2.27	2.32
Kobus_sigmoidalis	extinct	3.6	3.94
Kobus_sigmoidalis	extinct	2.64	3.4
Kobus_subdolus	extinct	3.6	5
Kobus_subdolus	extinct	5.15	5.15
Kobus_subdolus	extinct	3.6	5.3
Kobus_subdolus	extinct	5.3	7.1
Kobus_tchadensis	extinct	3	3.5
Kolpochoerus_afarensis	extinct	2.6	3.6
Kolpochoerus_afarensis	extinct	2.6	3.6
Kolpochoerus_afarensis	extinct	2.95	3.56
Kolpochoerus_afarensis	extinct	3.4	3.94
Kolpochoerus_afarensis	extinct	3	3.5
Kolpochoerus_afarensis	extinct	3	3.5
Kolpochoerus_afarensis	extinct	3	3.5
Kolpochoerus_afarensis	extinct	3	3.44
Kolpochoerus_afarensis	extinct	3.5	3.8
Kolpochoerus_afarensis	extinct	3.5	3.8
Kolpochoerus_afarensis	extinct	3.2	3.446
Kolpochoerus_afarensis	extinct	2.95	3.18
Kolpochoerus_afarensis	extinct	3.18	3.2
Kolpochoerus_deheinzelini	extinct	3.6	4.2
Kolpochoerus_deheinzelini	extinct	3.6	4.2
Kolpochoerus_deheinzelini	extinct	3.553	4.033
Kolpochoerus_deheinzelini	extinct	7.1	7.5
Kolpochoerus_deheinzelini	extinct	3.77	4.12
Kolpochoerus_deheinzelini	extinct	4.32	4.51
Kolpochoerus_deheinzelini	extinct	4.4	4.4
Kolpochoerus_limnetes	extinct	2	3.36
Kolpochoerus_limnetes	extinct	2	3.36
Kolpochoerus_limnetes	extinct	1.8	2.6
Kolpochoerus_limnetes	extinct	1.8	2.6
Kolpochoerus_limnetes	extinct	2	2.68
Kolpochoerus_limnetes	extinct	1.9	2.4
Kolpochoerus_limnetes	extinct	1.64	1.88
Kolpochoerus_limnetes	extinct	1.64	1.88
Kolpochoerus_limnetes	extinct	1.64	1.88
Kolpochoerus_limnetes	extinct	1.64	1.88
Kolpochoerus_limnetes	extinct	1.64	1.88
Kolpochoerus_limnetes	extinct	1.64	1.88
Kolpochoerus_limnetes	extinct	1.64	1.88
Kolpochoerus_limnetes	extinct	1.64	1.88
Kolpochoerus_limnetes	extinct	1.64	1.88
Kolpochoerus_limnetes	extinct	1.64	1.88
Kolpochoerus_limnetes	extinct	1.64	1.88
Kolpochoerus_limnetes	extinct	1.64	1.88
Kolpochoerus_limnetes	extinct	1.64	1.88
Kolpochoerus_limnetes	extinct	1.64	1.88
Kolpochoerus_limnetes	extinct	1.64	1.88
Kolpochoerus_limnetes	extinct	1.64	1.88
Kolpochoerus_limnetes	extinct	1.64	1.88
Kolpochoerus_limnetes	extinct	1.64	1.88
Kolpochoerus_limnetes	extinct	1.88	2
Kolpochoerus_limnetes	extinct	1.88	2
Kolpochoerus_limnetes	extinct	1.88	2
Kolpochoerus_limnetes	extinct	1.88	2
Kolpochoerus_limnetes	extinct	1.88	2
Kolpochoerus_limnetes	extinct	1.88	2
Kolpochoerus_limnetes	extinct	1.88	2
Kolpochoerus_limnetes	extinct	1.88	2
Kolpochoerus_limnetes	extinct	1.88	2
Kolpochoerus_limnetes	extinct	1.88	2
Kolpochoerus_limnetes	extinct	1.88	2
Kolpochoerus_limnetes	extinct	1.88	2
Kolpochoerus_limnetes	extinct	1.88	2
Kolpochoerus_limnetes	extinct	1.88	2
Kolpochoerus_limnetes	extinct	1.839	1.845
Kolpochoerus_limnetes	extinct	1.839	1.845
Kolpochoerus_limnetes	extinct	2.5	2.5
Kolpochoerus_majus	extinct	0.7	1.3
Kolpochoerus_majus	extinct	0.8	1.042
Kolpochoerus_majus	extinct	0.95	1.15
Kolpochoerus_majus	extinct	0.78	0.95
Kolpochoerus_olduvaiensis	extinct	0.8	1.55
Kolpochoerus_olduvaiensis	extinct	0.8	1.55
Kolpochoerus_olduvaiensis	extinct	0.8	1.1
Kolpochoerus_paiceae	extinct	1.39	1.64
Kolpochoerus_paiceae	extinct	1.39	1.64
Kolpochoerus_paiceae	extinct	1.39	1.64
Kolpochoerus_paiceae	extinct	1.39	1.64
Kolpochoerus_paiceae	extinct	1.39	1.64
Kolpochoerus_paiceae	extinct	1.39	1.64
Kolpochoerus_paiceae	extinct	1.39	1.64
Kolpochoerus_paiceae	extinct	1.4	1.6
Kolpochoerus_phacochoeroides	extinct	2.6	3.6
Kolpochoerus_phacochoeroides	extinct	2.6	3.6
Kolpochoerus_phacochoeroides	extinct	1.8	2.6
Kolpochoerus_phacochoeroides	extinct	1.8	2.2
Kolpochoerus_phillipi	extinct	2.5	2.5
Konobelodon_atticus	extinct	9	9.5
Konobelodon_atticus	extinct	7.1	8.2
Konobelodon_atticus	extinct	7.1	8.2
Konobelodon_atticus	extinct	7.1	8.2
Konobelodon_atticus	extinct	7.1	8.2
Konobelodon_atticus	extinct	6.9	7.2
Konobelodon_atticus	extinct	5.3	7.1
Konobelodon_atticus	extinct	7	7
Konobelodon_britti	extinct	7.6	9
Konobelodon_britti	extinct	6.8	7.6
Konobelodon_britti	extinct	6.8	7.6
Konobelodon_britti	extinct	5.9	6.8
Konobelodon_britti	extinct	5.9	6.8
Konobelodon_cyrenaicus	extinct	5.3	7.1
Konobelodon_robustus	extinct	9.7	11.5
Konobelodon_robustus	extinct	9.5	11.2
Konobelodon_robustus	extinct	9	9.5
Konobelodon_robustus	extinct	9	9.5
Konobelodon_robustus	extinct	9	9.5
Konobelodon_robustus	extinct	9	9.5
Konobelodon_robustus	extinct	9	9.5
Konobelodon_robustus	extinct	9	9.5
Koufotragus_bailloudi	extinct	3.6	5
Kubanochoerus_anchidens	extinct	16.4	17.2
Kubanochoerus_anchidens	extinct	16.4	17.2
Kubanochoerus_anchidens	extinct	16.4	17.2
Kubanochoerus_anchidens	extinct	16.4	17.2
Kubanochoerus_anchidens	extinct	16.4	17.2
Kubanochoerus_anchidens	extinct	16.4	17.2
Kubanochoerus_anchidens	extinct	16.4	17.2
Kubanochoerus_anchidens	extinct	16.4	17.2
Kubanochoerus_anchidens	extinct	16.4	17.2
Kubanochoerus_gigas	extinct	12.5	15.2
Kubanochoerus_gigas	extinct	12.5	15.2
Kubanochoerus_gigas	extinct	12.5	15.2
Kubanochoerus_gigas	extinct	12.5	15.2
Kubanochoerus_gigas	extinct	12.5	15.2
Kubanochoerus_gigas	extinct	12.5	15.2
Kubanochoerus_gigas	extinct	12.5	15.2
Kubanochoerus_gigas	extinct	14.2	16.4
Kubanochoerus_gigas	extinct	11.2	12.5
Kubanochoerus_gigas	extinct	12.9	14.2
Kubanochoerus_gigas	extinct	12.9	14.2
Kubanochoerus_khinzikebirus	extinct	13.8	16
Kubanochoerus_khinzikebirus	extinct	13.8	16
Kubanochoerus_khinzikebirus	extinct	13.8	16
Kubanochoerus_khinzikebirus	extinct	13.8	16
Kubanochoerus_khinzikebirus	extinct	12.9	14.2
Kubanochoerus_khinzikebirus	extinct	17	18
Kubanochoerus_mancharensis	extinct	17.2	19.5
Kubanochoerus_mancharensis	extinct	11.6	13.8
Kubanochoerus_mancharensis	extinct	11.6	13.8
Kubanochoerus_mancharensis	extinct	12.9	14.2
Kubanochoerus_marymuunguae	extinct	13.8	16
Kubanochoerus_marymuunguae	extinct	16.4	17.2
Kubanochoerus_marymuunguae	extinct	16.4	17.2
Kubanochoerus_marymuunguae	extinct	16.4	17.2
Kubanochoerus_massai	extinct	16	20.4
Kubanochoerus_massai	extinct	13.8	16
Kubanochoerus_massai	extinct	17	18
Kubanochoerus_massai	extinct	16.4	17.2
Kubanochoerus_minheensis	extinct	11.2	12.5
Kubanochoerus_minheensis	extinct	11.2	12.5
Kubanochoerus_parvus	extinct	9	11
Kubanotragus_gaopoensis	extinct	11.2	12.5
Kubanotragus_sokolovi	extinct	11.6	13.8
Kukusepasutanka_schultzi	extinct	28.1	30
Kulutherium_kenyensis	extinct	16.4	17.2
Kunmunella_kalakotensis	extinct	47.8	56
Kunmunella_kalakotensis	extinct	41.2	47.8
Kyptoceras_amatorum	extinct	14.8	16
Kyptoceras_amatorum	extinct	4.9	5.9
Kyptoceras_amatorum	extinct	4.9	5.9
Kyptoceras_amatorum	extinct	2.5	5.9
Lagomeryx_complicidens	extinct	11.2	12.5
Lagomeryx_complicidens	extinct	11.2	12.5
Lagomeryx_manai	extinct	12.9	14.2
Lagomeryx_ruetimeyeri	extinct	14.2	16.4
Lagomeryx_ruetimeyeri	extinct	17.2	19.5
Lagomeryx_ruetimeyeri	extinct	14.2	16.4
Lagomeryx_ruetimeyeri	extinct	14.2	16.4
Lagomeryx_ruetimeyeri	extinct	14.2	16.4
Lagomeryx_ruetimeyeri	extinct	12.9	14.2
Lagomeryx_ruetimeyeri	extinct	14.2	16.4
Lagomeryx_ruetimeyeri	extinct	16.4	17.2
Lagomeryx_ruetimeyeri	extinct	16.4	17.2
Lagomeryx_ruetimeyeri	extinct	16.4	17.2
Lagomeryx_ruetimeyeri	extinct	14.2	16.4
Lama_castelnaudi	extinct	1.8	2.6
Lama_castelnaudi	extinct	1.8	2.6
Lama_castelnaudi	extinct	1.8	2.6
Lama_castelnaudi	extinct	0.012	0.781
Lama_guanicoe	extinct	0.012	0.781
Lama_guanicoe	extinct	0.012	0.781
Lama_guanicoe	extinct	0.012	0.781
Lama_guanicoe	extinct	0.012	0.781
Lama_guanicoe	extinct	0.012	0.781
Lama_guanicoe	extinct	0.012	0.781
Lama_guanicoe	extinct	0.012	0.781
Lama_guanicoe	extinct	0.0117	0.129
Lama_guanicoe	extinct	0.0117	0.129
Lama_guanicoe	extinct	0.0117	0.129
Lama_guanicoe	extinct	0.0117	0.129
Lama_guanicoe	extinct	0.0117	0.129
Lama_guanicoe	extinct	0.0117	0.129
Lama_guanicoe	extinct	0	0.129
Lama_guanicoe	extinct	0	0.129
Lama_guanicoe	extinct	0.0117	0.129
Lama_guanicoe	extinct	0.0117	0.129
Lama_guanicoe	extinct	0.0117	0.129
Lama_guanicoe	extinct	0.0117	0.129
Lama_guanicoe	extinct	0	0.129
Lama_guanicoe	extinct	0	0.129
Lama_guanicoe	extinct	0	0.0117
Lama_guanicoe	extinct	0	0.0117
Lama_guanicoe	extinct	0	0.0117
Lama_guanicoe	extinct	0	0.0117
Lama_guanicoe	extinct	0	0.0117
Lama_guanicoe	extinct	0	0.0117
Lama_guanicoe	extinct	0	0.0117
Lama_guanicoe	extinct	0	0.0117
Lambdoceras_hessei	extinct	16	17.5
Lambdoceras_hessei	extinct	17.5	18.8
Lambdoceras_siouxensis	extinct	16	17.5
Lambdoceras_siouxensis	extinct	14.8	16
Lambdoceras_siouxensis	extinct	14.8	16
Lambdoceras_trinitiensis	extinct	12.5	14.8
Lambdotherium_popoagicum	extinct	46.2	50.3
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lambdotherium_popoagicum	extinct	50.3	55.8
Lartetotherium_montesi	extinct	17	17.7
Lartetotherium_sansaniense	extinct	9.8	11.1
Lartetotherium_sansaniense	extinct	9.8	11.1
Lartetotherium_sansaniense	extinct	9.8	11.1
Lartetotherium_sansaniense	extinct	9.8	11.1
Lartetotherium_sansaniense	extinct	9.8	11.1
Lartetotherium_sansaniense	extinct	9.9	11.2
Lartetotherium_sansaniense	extinct	9.9	11.2
Lartetotherium_sansaniense	extinct	9.9	11.2
Lartetotherium_sansaniense	extinct	9.9	11.2
Lartetotherium_sansaniense	extinct	9.9	11.2
Lartetotherium_sansaniense	extinct	9.9	11.2
Lartetotherium_sansaniense	extinct	12	12.2
Lartetotherium_sansaniense	extinct	11.1	13.5
Lartetotherium_sansaniense	extinct	11.1	13.5
Lartetotherium_sansaniense	extinct	11.1	13.5
Lartetotherium_sansaniense	extinct	11.1	13.5
Lartetotherium_sansaniense	extinct	11.1	13.5
Lartetotherium_sansaniense	extinct	11.1	13.5
Lartetotherium_sansaniense	extinct	11.1	13.5
Lartetotherium_sansaniense	extinct	11.1	13.5
Lartetotherium_sansaniense	extinct	11.1	13.5
Lartetotherium_sansaniense	extinct	11.1	13.5
Lartetotherium_sansaniense	extinct	11.1	13.5
Lartetotherium_sansaniense	extinct	11.1	13.5
Lartetotherium_sansaniense	extinct	11.1	13.5
Lartetotherium_sansaniense	extinct	11.1	13.5
Lartetotherium_sansaniense	extinct	8.7	14.3
Lartetotherium_sansaniense	extinct	11.1	15
Lartetotherium_sansaniense	extinct	13.5	15
Lartetotherium_sansaniense	extinct	13.5	15
Lartetotherium_sansaniense	extinct	13.5	15
Lartetotherium_sansaniense	extinct	13.5	15
Lartetotherium_sansaniense	extinct	13.5	15
Lartetotherium_sansaniense	extinct	13.5	15
Lartetotherium_sansaniense	extinct	9.9	15
Lartetotherium_sansaniense	extinct	13.5	15
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	16.5	17
Lartetotherium_sansaniense	extinct	13.5	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	15	17
Lartetotherium_sansaniense	extinct	17	17.7
Lartetotherium_sansaniense	extinct	17	17.7
Lartetotherium_sansaniense	extinct	17	17.7
Lartetotherium_sansaniense	extinct	17	17.7
Lartetotherium_sansaniense	extinct	17	17.7
Lartetotherium_sansaniense	extinct	17	17.7
Lartetotherium_steinheimensis	extinct	9.9	11.2
Lartetotherium_steinheimensis	extinct	9.9	11.2
Lartetotherium_steinheimensis	extinct	11.1	13.5
Lartetotherium_steinheimensis	extinct	11.1	13.5
Lartetotherium_steinheimensis	extinct	13.5	15
Lartetotherium_steinheimensis	extinct	13.5	15
Lartetotherium_steinheimensis	extinct	13.5	15
Lartetotherium_steinheimensis	extinct	13.5	15
Lartetotherium_steinheimensis	extinct	13.5	15
Lartetotherium_steinheimensis	extinct	13.5	17
Lartetotherium_steinheimensis	extinct	11.2	17
Lartetotherium_steinheimensis	extinct	13.5	17
Lartetotherium_steinheimensis	extinct	15	17
Lartetotherium_steinheimensis	extinct	16.3	17.5
Leptauchenia_decora	extinct	23	28.1
Leptauchenia_decora	extinct	32	33.7
Leptauchenia_decora	extinct	32	33.7
Leptauchenia_decora	extinct	32	33.7
Leptauchenia_decora	extinct	28.1	31.4
Leptauchenia_decora	extinct	23	28.1
Leptauchenia_decora	extinct	30	31.4
Leptauchenia_decora	extinct	32	33.7
Leptauchenia_decora	extinct	32	33.7
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	28.1	31.4
Leptauchenia_decora	extinct	30	31.4
Leptauchenia_decora	extinct	23	30
Leptauchenia_decora	extinct	28.1	30
Leptauchenia_decora	extinct	23	28.1
Leptauchenia_decora	extinct	32	33.7
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	19.5	23
Leptauchenia_decora	extinct	23	28.1
Leptauchenia_decora	extinct	33.4	33.7
Leptauchenia_decora	extinct	26.3	30.8
Leptauchenia_decora	extinct	25	27
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30.8	33
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	26.3	30.8
Leptauchenia_decora	extinct	32	33.7
Leptauchenia_decora	extinct	32	33.7
Leptauchenia_decora	extinct	30.8	33.3
Leptauchenia_decora	extinct	26.3	30.8
Leptauchenia_decora	extinct	26.3	30.8
Leptauchenia_decora	extinct	27	29
Leptauchenia_decora	extinct	30.8	33.3
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	16	18.8
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	27	29
Leptauchenia_decora	extinct	32	33.7
Leptauchenia_decora	extinct	24.8	26.3
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	26.3	30.8
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	26.3	30.8
Leptauchenia_decora	extinct	26.3	30.8
Leptauchenia_decora	extinct	26.3	30.8
Leptauchenia_decora	extinct	32	33.7
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	26.3	30.8
Leptauchenia_decora	extinct	26.3	30.8
Leptauchenia_decora	extinct	26.3	30.8
Leptauchenia_decora	extinct	26.3	30.8
Leptauchenia_decora	extinct	26.3	30.8
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	26.3	30.8
Leptauchenia_decora	extinct	23	28.1
Leptauchenia_decora	extinct	26.3	30.8
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	26.3	30.8
Leptauchenia_decora	extinct	26.3	30.8
Leptauchenia_decora	extinct	20.3	24.8
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	32	33.7
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30.8	33.3
Leptauchenia_decora	extinct	30.8	33.3
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	30	32
Leptauchenia_decora	extinct	26.3	30.8
Leptauchenia_major	extinct	28.1	30
Leptauchenia_major	extinct	28.1	30
Leptauchenia_major	extinct	28.1	30
Leptauchenia_major	extinct	28.1	30
Leptauchenia_major	extinct	18.8	23
Leptauchenia_major	extinct	28.1	31.4
Leptauchenia_major	extinct	30	31.4
Leptauchenia_major	extinct	30	31.4
Leptauchenia_major	extinct	28.1	30
Leptauchenia_major	extinct	28.1	30
Leptauchenia_major	extinct	23	28.1
Leptauchenia_major	extinct	28.1	30
Leptauchenia_major	extinct	28.1	30
Leptauchenia_major	extinct	23	30
Leptauchenia_major	extinct	19.5	23
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	25	27
Leptauchenia_major	extinct	32	32.1
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	30	32
Leptauchenia_major	extinct	30.8	33.3
Leptauchenia_major	extinct	30	32
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	30	32
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	30	32
Leptauchenia_major	extinct	27	29
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	30	32
Leptauchenia_major	extinct	28.7	29.4
Leptauchenia_major	extinct	30	32
Leptauchenia_major	extinct	30.8	33.3
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	30	32
Leptauchenia_major	extinct	23	28.1
Leptauchenia_major	extinct	30	32
Leptauchenia_major	extinct	33.3	33.9
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	20.3	24.8
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	30	32
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	30	32
Leptauchenia_major	extinct	30	32
Leptauchenia_major	extinct	30	32
Leptauchenia_major	extinct	30	32
Leptauchenia_major	extinct	30	32
Leptauchenia_major	extinct	30.8	33.3
Leptauchenia_major	extinct	30	32
Leptauchenia_major	extinct	30	32
Leptauchenia_major	extinct	33.3	33.9
Leptauchenia_major	extinct	30	32
Leptauchenia_major	extinct	30	32
Leptauchenia_major	extinct	26.3	30.8
Leptauchenia_major	extinct	26.3	30.8
Leptobos_crassus	extinct	1.2	1.8
Leptobos_crassus	extinct	2	2.5
Leptobos_elatus	extinct	1.81	2.59
Leptobos_elatus	extinct	2.6	3.6
Leptobos_elatus	extinct	2	2.675
Leptobos_elatus	extinct	2.5	2.5
Leptobos_elatus	extinct	2	2.5
Leptobos_elatus	extinct	2	2.5
Leptobos_elatus	extinct	2	2.5
Leptobos_elatus	extinct	2	2.675
Leptobos_etruscus	extinct	2.6	3.6
Leptobos_etruscus	extinct	2	2.5
