fraction,tree,extinction,estimate,mape
0.25,tree.185,no_ext,mape.median,155.6621925358176
0.25,tree.185,no_ext,mape.mean.new,126.56455253758514
0.25,tree.185,no_ext,mape.median.new,152.84336101907766
0.25,tree.186,no_ext,mape.incomplete,123.87299033990891
0.25,tree.186,no_ext,mape.mean,110.47381550388803
0.25,tree.186,no_ext,mape.median,124.34134758820375
0.25,tree.186,no_ext,mape.mean.new,92.4095130055888
0.25,tree.186,no_ext,mape.median.new,123.8729892014471
0.25,tree.187,no_ext,mape.incomplete,1152.73657277983
0.25,tree.187,no_ext,mape.mean,918.6682519054999
0.25,tree.187,no_ext,mape.median,1152.5419346374247
0.25,tree.187,no_ext,mape.mean.new,740.4771150040311
0.25,tree.187,no_ext,mape.median.new,1152.736543215575
0.25,tree.188,no_ext,mape.incomplete,821.4310224577764
0.25,tree.188,no_ext,mape.mean,662.8271276865551
0.25,tree.188,no_ext,mape.median,823.2959195858601
0.25,tree.188,no_ext,mape.mean.new,613.3392857842501
0.25,tree.188,no_ext,mape.median.new,821.4310091861888
0.25,tree.189,no_ext,mape.incomplete,260.55506630198033
0.25,tree.189,no_ext,mape.mean,220.3203197920777
0.25,tree.189,no_ext,mape.median,262.73620200846096
0.25,tree.189,no_ext,mape.mean.new,210.8596829815825
0.25,tree.189,no_ext,mape.median.new,260.5550737227829
0.25,tree.19,no_ext,mape.incomplete,32.85219131699533
0.25,tree.19,no_ext,mape.mean,39.34795681677304
0.25,tree.19,no_ext,mape.median,33.31771291857103
0.25,tree.19,no_ext,mape.mean.new,36.54674863043878
0.25,tree.19,no_ext,mape.median.new,32.852192678440915
0.25,tree.190,no_ext,mape.incomplete,165.9796702298336
0.25,tree.190,no_ext,mape.mean,145.46485098616347
0.25,tree.190,no_ext,mape.median,167.24528144390607
0.25,tree.190,no_ext,mape.mean.new,130.76918861207537
0.25,tree.190,no_ext,mape.median.new,165.97966895465447
0.25,tree.191,no_ext,mape.incomplete,81.19394022297098
0.25,tree.191,no_ext,mape.mean,81.67082451037506
0.25,tree.191,no_ext,mape.median,83.95373290948336
0.25,tree.191,no_ext,mape.mean.new,74.54401942067278
0.25,tree.191,no_ext,mape.median.new,81.19395732939861
0.25,tree.192,no_ext,mape.incomplete,132.8724906234978
0.25,tree.192,no_ext,mape.mean,118.13560642459393
0.25,tree.192,no_ext,mape.median,133.78078081949775
0.25,tree.192,no_ext,mape.mean.new,114.6592881329185
0.25,tree.192,no_ext,mape.median.new,132.87248988449883
0.25,tree.193,no_ext,mape.incomplete,39.97108782775606
0.25,tree.193,no_ext,mape.mean,48.482666186248196
0.25,tree.193,no_ext,mape.median,42.53465610329892
0.25,tree.193,no_ext,mape.mean.new,39.77634198109589
0.25,tree.193,no_ext,mape.median.new,39.97109138767898
0.25,tree.194,no_ext,mape.incomplete,138.13733681645206
0.25,tree.194,no_ext,mape.mean,123.87826559834465
0.25,tree.194,no_ext,mape.median,139.0147949353326
0.25,tree.194,no_ext,mape.mean.new,107.56921016027292
0.25,tree.194,no_ext,mape.median.new,138.1373365915206
0.25,tree.195,no_ext,mape.incomplete,393.6799425049016
0.25,tree.195,no_ext,mape.mean,321.8164573733335
0.25,tree.195,no_ext,mape.median,393.741713334361
0.25,tree.195,no_ext,mape.mean.new,263.12481541841055
0.25,tree.195,no_ext,mape.median.new,393.6799334739574
0.25,tree.196,no_ext,mape.incomplete,303.093650232182
0.25,tree.196,no_ext,mape.mean,253.75882079403698
0.25,tree.196,no_ext,mape.median,305.0532495450321
0.25,tree.196,no_ext,mape.mean.new,241.36100792207117
0.25,tree.196,no_ext,mape.median.new,303.0936444864161
0.25,tree.197,no_ext,mape.incomplete,345.68009573175124
0.25,tree.197,no_ext,mape.mean,285.62226990548567
0.25,tree.197,no_ext,mape.median,346.9887832557881
0.25,tree.197,no_ext,mape.mean.new,268.8101213304155
0.25,tree.197,no_ext,mape.median.new,345.6800890549391
0.25,tree.198,no_ext,mape.incomplete,143.56090257399964
0.25,tree.198,no_ext,mape.mean,127.76923183267594
0.25,tree.198,no_ext,mape.median,145.70760920143493
0.25,tree.198,no_ext,mape.mean.new,115.63550655641794
0.25,tree.198,no_ext,mape.median.new,143.560912371648
0.25,tree.199,no_ext,mape.incomplete,1705.3848094265497
0.25,tree.199,no_ext,mape.mean,1358.3818657484323
0.25,tree.199,no_ext,mape.median,1704.951625103126
0.25,tree.199,no_ext,mape.mean.new,1152.644014880294
0.25,tree.199,no_ext,mape.median.new,1705.3847705879373
0.25,tree.2,no_ext,mape.incomplete,140.38287686036196
0.25,tree.2,no_ext,mape.mean,124.19632188114763
0.25,tree.2,no_ext,mape.median,140.49596982615918
0.25,tree.2,no_ext,mape.mean.new,124.7797818648561
0.25,tree.2,no_ext,mape.median.new,140.3828749035795
0.25,tree.20,no_ext,mape.incomplete,135.93335175622516
0.25,tree.20,no_ext,mape.mean,122.02961845225528
0.25,tree.20,no_ext,mape.median,136.67408038952317
0.25,tree.20,no_ext,mape.mean.new,104.48562333371774
0.25,tree.20,no_ext,mape.median.new,135.9333504634451
0.25,tree.200,no_ext,mape.incomplete,151.40797224879165
0.25,tree.200,no_ext,mape.mean,132.21519053489877
0.25,tree.200,no_ext,mape.median,151.7277369741017
0.25,tree.200,no_ext,mape.mean.new,129.64593603322635
0.25,tree.200,no_ext,mape.median.new,151.40797104067596
0.25,tree.201,no_ext,mape.incomplete,116.88248081746741
0.25,tree.201,no_ext,mape.mean,105.41200630594598
0.25,tree.201,no_ext,mape.median,117.30514827224316
0.25,tree.201,no_ext,mape.mean.new,99.05907349232457
0.25,tree.201,no_ext,mape.median.new,116.88247986602387
0.25,tree.202,no_ext,mape.incomplete,308.4604237852395
0.25,tree.202,no_ext,mape.mean,258.74463335789335
0.25,tree.202,no_ext,mape.median,310.5687871664261
0.25,tree.202,no_ext,mape.mean.new,252.96587864721118
0.25,tree.202,no_ext,mape.median.new,308.4604198273369
0.25,tree.203,no_ext,mape.incomplete,164.84390106204546
0.25,tree.203,no_ext,mape.mean,143.87903076159648
0.25,tree.203,no_ext,mape.median,166.99699356089275
0.25,tree.203,no_ext,mape.mean.new,145.34032849327713
0.25,tree.203,no_ext,mape.median.new,164.84390169591956
0.25,tree.204,no_ext,mape.incomplete,2359.5790287053783
0.25,tree.204,no_ext,mape.mean,1866.1292718281636
0.25,tree.204,no_ext,mape.median,2358.7114358489566
0.25,tree.204,no_ext,mape.mean.new,1524.2397987791455
0.25,tree.204,no_ext,mape.median.new,2359.5789621857193
0.25,tree.205,no_ext,mape.incomplete,229.57402068291154
0.25,tree.205,no_ext,mape.mean,194.19944966079734
0.25,tree.205,no_ext,mape.median,229.95191287503337
0.25,tree.205,no_ext,mape.mean.new,186.90079406649943
0.25,tree.205,no_ext,mape.median.new,229.57401658531427
0.25,tree.206,no_ext,mape.incomplete,389.91768492156007
0.25,tree.206,no_ext,mape.mean,320.1061869747263
0.25,tree.206,no_ext,mape.median,389.4774684130787
0.25,tree.206,no_ext,mape.mean.new,348.30189335152204
0.25,tree.206,no_ext,mape.median.new,389.91767590395983
0.25,tree.207,no_ext,mape.incomplete,54.69432660721784
0.25,tree.207,no_ext,mape.mean,59.11602012825613
0.25,tree.207,no_ext,mape.median,55.39141052062237
0.25,tree.207,no_ext,mape.mean.new,49.871366312145646
0.25,tree.207,no_ext,mape.median.new,54.69432806213159
0.25,tree.208,no_ext,mape.incomplete,578.6517748163918
0.25,tree.208,no_ext,mape.mean,465.72584399376433
0.25,tree.208,no_ext,mape.median,579.7667877565566
0.25,tree.208,no_ext,mape.mean.new,365.9575284564311
0.25,tree.208,no_ext,mape.median.new,578.6517624889744
0.25,tree.209,no_ext,mape.incomplete,80.8588374508463
0.25,tree.209,no_ext,mape.mean,79.10102760559383
0.25,tree.209,no_ext,mape.median,81.48267677127657
0.25,tree.209,no_ext,mape.mean.new,69.586492585148
0.25,tree.209,no_ext,mape.median.new,80.85883798526513
0.25,tree.21,no_ext,mape.incomplete,202.43330914049628
0.25,tree.21,no_ext,mape.mean,176.07593769840358
0.25,tree.21,no_ext,mape.median,206.17029878167702
0.25,tree.21,no_ext,mape.mean.new,161.79989895730392
0.25,tree.21,no_ext,mape.median.new,202.43330950855412
0.25,tree.210,no_ext,mape.incomplete,24.299708171201573
0.25,tree.210,no_ext,mape.mean,35.596034344272056
0.25,tree.210,no_ext,mape.median,25.221681974937333
0.25,tree.210,no_ext,mape.mean.new,24.769424191762056
0.25,tree.210,no_ext,mape.median.new,24.29971051053428
0.25,tree.211,no_ext,mape.incomplete,27.40558556647883
0.25,tree.211,no_ext,mape.mean,37.768594401473
0.25,tree.211,no_ext,mape.median,27.991042063919068
0.25,tree.211,no_ext,mape.mean.new,30.866880640534927
0.25,tree.211,no_ext,mape.median.new,27.405587452665575
0.25,tree.212,no_ext,mape.incomplete,84.47211301358824
0.25,tree.212,no_ext,mape.mean,80.07507669373628
0.25,tree.212,no_ext,mape.median,85.33145553114583
0.25,tree.212,no_ext,mape.mean.new,72.42179506543842
0.25,tree.212,no_ext,mape.median.new,84.47211347119898
0.25,tree.213,no_ext,mape.incomplete,155.99467072290437
0.25,tree.213,no_ext,mape.mean,137.26633579233945
0.25,tree.213,no_ext,mape.median,158.19515843937177
0.25,tree.213,no_ext,mape.mean.new,126.58709271688082
0.25,tree.213,no_ext,mape.median.new,155.99468030422798
0.25,tree.214,no_ext,mape.incomplete,220.80274015801953
0.25,tree.214,no_ext,mape.mean,187.01179570730406
0.25,tree.214,no_ext,mape.median,220.81093741669835
0.25,tree.214,no_ext,mape.mean.new,183.04808632550876
0.25,tree.214,no_ext,mape.median.new,220.8027358614002
0.25,tree.215,no_ext,mape.incomplete,108.25363528085748
0.25,tree.215,no_ext,mape.mean,98.4252605743822
0.25,tree.215,no_ext,mape.median,108.71733211191781
0.25,tree.215,no_ext,mape.mean.new,96.11062020304009
0.25,tree.215,no_ext,mape.median.new,108.2536346756573
0.25,tree.216,no_ext,mape.incomplete,215.24679946091103
0.25,tree.216,no_ext,mape.mean,182.68017796137516
0.25,tree.216,no_ext,mape.median,215.33559102471256
0.25,tree.216,no_ext,mape.mean.new,181.71821159167263
0.25,tree.216,no_ext,mape.median.new,215.24679645394446
0.25,tree.217,no_ext,mape.incomplete,92.1594613025216
0.25,tree.217,no_ext,mape.mean,87.10012288699215
0.25,tree.217,no_ext,mape.median,93.20022650698527
0.25,tree.217,no_ext,mape.mean.new,80.90807875080043
0.25,tree.217,no_ext,mape.median.new,92.15946184577687
0.25,tree.218,no_ext,mape.incomplete,218.3392889571563
0.25,tree.218,no_ext,mape.mean,185.26013230954692
0.25,tree.218,no_ext,mape.median,218.30893337187737
0.25,tree.218,no_ext,mape.mean.new,175.73096486549912
0.25,tree.218,no_ext,mape.median.new,218.33928476457197
0.25,tree.219,no_ext,mape.incomplete,183.62125305907543
0.25,tree.219,no_ext,mape.mean,158.1353658029893
0.25,tree.219,no_ext,mape.median,183.54970854166686
0.25,tree.219,no_ext,mape.mean.new,157.1099441139024
0.25,tree.219,no_ext,mape.median.new,183.62125067379807
0.25,tree.22,no_ext,mape.incomplete,73.23904318426118
0.25,tree.22,no_ext,mape.mean,74.40595242476128
0.25,tree.22,no_ext,mape.median,76.88084205827734
0.25,tree.22,no_ext,mape.mean.new,62.8025229815405
0.25,tree.22,no_ext,mape.median.new,73.23904901150144
0.25,tree.220,no_ext,mape.incomplete,111.81254765813529
0.25,tree.220,no_ext,mape.mean,101.69429698487646
0.25,tree.220,no_ext,mape.median,113.17524938991616
0.25,tree.220,no_ext,mape.mean.new,92.5587465516487
0.25,tree.220,no_ext,mape.median.new,111.81254817990467
0.25,tree.221,no_ext,mape.incomplete,94.00152896364709
0.25,tree.221,no_ext,mape.mean,90.67080629786696
0.25,tree.221,no_ext,mape.median,97.08175570123925
0.25,tree.221,no_ext,mape.mean.new,78.37752621989802
0.25,tree.221,no_ext,mape.median.new,94.0015322966458
0.25,tree.222,no_ext,mape.incomplete,101.13395229410516
0.25,tree.222,no_ext,mape.mean,93.48306353778318
0.25,tree.222,no_ext,mape.median,101.48902217772158
0.25,tree.222,no_ext,mape.mean.new,92.25417727491326
0.25,tree.222,no_ext,mape.median.new,101.13395185246186
0.25,tree.223,no_ext,mape.incomplete,107.03322435829963
0.25,tree.223,no_ext,mape.mean,97.72940022362076
0.25,tree.223,no_ext,mape.median,109.12612979346979
0.25,tree.223,no_ext,mape.mean.new,94.53008722456057
0.25,tree.223,no_ext,mape.median.new,107.03322583149951
0.25,tree.224,no_ext,mape.incomplete,309.7811791310923
0.25,tree.224,no_ext,mape.mean,256.64121570423947
0.25,tree.224,no_ext,mape.median,309.60743452620704
0.25,tree.224,no_ext,mape.mean.new,271.48179339030037
0.25,tree.224,no_ext,mape.median.new,309.781172319885
0.25,tree.225,no_ext,mape.incomplete,98.12608201448066
0.25,tree.225,no_ext,mape.mean,89.01456247731049
0.25,tree.225,no_ext,mape.median,98.59532477749113
0.25,tree.225,no_ext,mape.mean.new,92.15406954078694
0.25,tree.225,no_ext,mape.median.new,98.12608091957479
0.25,tree.226,no_ext,mape.incomplete,143.74014567670892
0.25,tree.226,no_ext,mape.mean,126.4958575692416
0.25,tree.226,no_ext,mape.median,144.5863330544057
0.25,tree.226,no_ext,mape.mean.new,122.7818508154383
0.25,tree.226,no_ext,mape.median.new,143.74014431890078
0.25,tree.227,no_ext,mape.incomplete,213.3291148129289
0.25,tree.227,no_ext,mape.mean,180.75575723280176
0.25,tree.227,no_ext,mape.median,214.44384766179456
0.25,tree.227,no_ext,mape.mean.new,168.27610108126575
0.25,tree.227,no_ext,mape.median.new,213.32911187823828
0.25,tree.228,no_ext,mape.incomplete,318.3063288191526
0.25,tree.228,no_ext,mape.mean,267.42855918452403
0.25,tree.228,no_ext,mape.median,319.38548079014146
0.25,tree.228,no_ext,mape.mean.new,241.92015647878802
0.25,tree.228,no_ext,mape.median.new,318.3063261517074
0.25,tree.229,no_ext,mape.incomplete,194.31392641030232
0.25,tree.229,no_ext,mape.mean,166.86075871915924
0.25,tree.229,no_ext,mape.median,194.81815133940157
0.25,tree.229,no_ext,mape.mean.new,146.05823241714631
0.25,tree.229,no_ext,mape.median.new,194.31392459160364
0.25,tree.23,no_ext,mape.incomplete,78.4854658042685
0.25,tree.23,no_ext,mape.mean,74.06127762214439
0.25,tree.23,no_ext,mape.median,79.91579466650045
0.25,tree.23,no_ext,mape.mean.new,65.83791380896983
0.25,tree.23,no_ext,mape.median.new,78.48546751926489
0.25,tree.230,no_ext,mape.incomplete,65.14466527971165
0.25,tree.230,no_ext,mape.mean,63.71409497699162
0.25,tree.230,no_ext,mape.median,65.52407384378608
0.25,tree.230,no_ext,mape.mean.new,60.259933769753914
0.25,tree.230,no_ext,mape.median.new,65.14466577309615
0.25,tree.231,no_ext,mape.incomplete,49.533536679521575
0.25,tree.231,no_ext,mape.mean,54.652160101758
0.25,tree.231,no_ext,mape.median,50.6790128945273
0.25,tree.231,no_ext,mape.mean.new,48.39711562481312
0.25,tree.231,no_ext,mape.median.new,49.533538705004545
0.25,tree.232,no_ext,mape.incomplete,55.70778265674774
0.25,tree.232,no_ext,mape.mean,59.048531008736816
0.25,tree.232,no_ext,mape.median,56.801644182426756
0.25,tree.232,no_ext,mape.mean.new,49.812797316585744
0.25,tree.232,no_ext,mape.median.new,55.70778462891205
0.25,tree.233,no_ext,mape.incomplete,342.17332911358034
0.25,tree.233,no_ext,mape.mean,284.609224209315
0.25,tree.233,no_ext,mape.median,342.70033695559994
0.25,tree.233,no_ext,mape.mean.new,258.70612377281736
0.25,tree.233,no_ext,mape.median.new,342.1733231282006
0.25,tree.234,no_ext,mape.incomplete,95.5294992278086
0.25,tree.234,no_ext,mape.mean,90.79883602657047
0.25,tree.234,no_ext,mape.median,98.10423843572192
0.25,tree.234,no_ext,mape.mean.new,77.24138228934142
0.25,tree.234,no_ext,mape.median.new,95.52950110626425
0.25,tree.235,no_ext,mape.incomplete,38.40813771102018
0.25,tree.235,no_ext,mape.mean,45.36292534186798
0.25,tree.235,no_ext,mape.median,39.260594227436876
0.25,tree.235,no_ext,mape.mean.new,37.81989818901802
0.25,tree.235,no_ext,mape.median.new,38.40813948947759
0.25,tree.236,no_ext,mape.incomplete,90.97067469978751
0.25,tree.236,no_ext,mape.mean,85.13044258326103
0.25,tree.236,no_ext,mape.median,91.64991116256573
0.25,tree.236,no_ext,mape.mean.new,80.42530769736608
0.25,tree.236,no_ext,mape.median.new,90.9706748011666
0.25,tree.237,no_ext,mape.incomplete,934.7427860654439
0.25,tree.237,no_ext,mape.mean,749.216704241418
0.25,tree.237,no_ext,mape.median,935.5255748603813
0.25,tree.237,no_ext,mape.mean.new,766.9245176718779
0.25,tree.237,no_ext,mape.median.new,934.7427814495111
0.25,tree.238,no_ext,mape.incomplete,68.95445364922816
0.25,tree.238,no_ext,mape.mean,69.93149673514034
0.25,tree.238,no_ext,mape.median,71.71172506360972
0.25,tree.238,no_ext,mape.mean.new,61.34713038034112
0.25,tree.238,no_ext,mape.median.new,68.95445719774955
0.25,tree.239,no_ext,mape.incomplete,56.17848364115693
0.25,tree.239,no_ext,mape.mean,67.53001502195322
0.25,tree.239,no_ext,mape.median,65.31905525228314
0.25,tree.239,no_ext,mape.mean.new,50.476062116067
0.25,tree.239,no_ext,mape.median.new,56.17850631015832
0.25,tree.24,no_ext,mape.incomplete,292.95314828461034
0.25,tree.24,no_ext,mape.mean,244.47416326201298
0.25,tree.24,no_ext,mape.median,293.5049432126228
0.25,tree.24,no_ext,mape.mean.new,229.18163357356977
0.25,tree.24,no_ext,mape.median.new,292.95314414926656
0.25,tree.240,no_ext,mape.incomplete,68.86709554806487
0.25,tree.240,no_ext,mape.mean,70.02637592550104
0.25,tree.240,no_ext,mape.median,69.80292267452857
0.25,tree.240,no_ext,mape.mean.new,63.32010259817537
0.25,tree.240,no_ext,mape.median.new,68.86709644457527
0.25,tree.241,no_ext,mape.incomplete,60.41330697745762
0.25,tree.241,no_ext,mape.mean,64.53573611852131
0.25,tree.241,no_ext,mape.median,61.78208090048511
0.25,tree.241,no_ext,mape.mean.new,51.90112591136846
0.25,tree.241,no_ext,mape.median.new,60.413309395618896
0.25,tree.242,no_ext,mape.incomplete,176.74010323839795
0.25,tree.242,no_ext,mape.mean,153.66670324005645
0.25,tree.242,no_ext,mape.median,176.784265373948
0.25,tree.242,no_ext,mape.mean.new,152.74277259340144
0.25,tree.242,no_ext,mape.median.new,176.74010026188955
0.25,tree.243,no_ext,mape.incomplete,100.15016157780836
0.25,tree.243,no_ext,mape.mean,94.18431960519068
0.25,tree.243,no_ext,mape.median,102.02530558344837
0.25,tree.243,no_ext,mape.mean.new,80.2374557985806
0.25,tree.243,no_ext,mape.median.new,100.15016287800309
0.25,tree.244,no_ext,mape.incomplete,43.206459432585206
0.25,tree.244,no_ext,mape.mean,52.88182240353021
0.25,tree.244,no_ext,mape.median,48.944395927623255
0.25,tree.244,no_ext,mape.mean.new,41.579510376845356
0.25,tree.244,no_ext,mape.median.new,43.206465946082716
0.25,tree.245,no_ext,mape.incomplete,111.74181422205243
0.25,tree.245,no_ext,mape.mean,103.10339942746891
0.25,tree.245,no_ext,mape.median,113.23424233684078
0.25,tree.245,no_ext,mape.mean.new,92.41618667384583
0.25,tree.245,no_ext,mape.median.new,111.74181532281966
0.25,tree.246,no_ext,mape.incomplete,91.3997815939998
0.25,tree.246,no_ext,mape.mean,87.15619295776935
0.25,tree.246,no_ext,mape.median,92.059414348639
0.25,tree.246,no_ext,mape.mean.new,74.93644637507063
0.25,tree.246,no_ext,mape.median.new,91.39978229986386
0.25,tree.247,no_ext,mape.incomplete,161.27402402984066
0.25,tree.247,no_ext,mape.mean,139.31606099924696
0.25,tree.247,no_ext,mape.median,161.52012368489838
0.25,tree.247,no_ext,mape.mean.new,134.69779336044047
0.25,tree.247,no_ext,mape.median.new,161.27402173824686
0.25,tree.248,no_ext,mape.incomplete,552.9298116176014
0.25,tree.248,no_ext,mape.mean,448.063901149375
0.25,tree.248,no_ext,mape.median,553.1697445226791
0.25,tree.248,no_ext,mape.mean.new,389.83491167410347
0.25,tree.248,no_ext,mape.median.new,552.9298032057685
0.25,tree.249,no_ext,mape.incomplete,52.95776219703083
0.25,tree.249,no_ext,mape.mean,56.09795785087501
0.25,tree.249,no_ext,mape.median,53.252930584957184
0.25,tree.249,no_ext,mape.mean.new,48.235310381633845
0.25,tree.249,no_ext,mape.median.new,52.957763049049376
0.25,tree.25,no_ext,mape.incomplete,129.71974742122387
0.25,tree.25,no_ext,mape.mean,114.47362291231926
0.25,tree.25,no_ext,mape.median,129.17499665773738
0.25,tree.25,no_ext,mape.mean.new,118.60169842308899
0.25,tree.25,no_ext,mape.median.new,129.71974512698426
0.25,tree.250,no_ext,mape.incomplete,67.12563874047869
0.25,tree.250,no_ext,mape.mean,68.34113461579639
0.25,tree.250,no_ext,mape.median,68.38444423354856
0.25,tree.250,no_ext,mape.mean.new,65.18098015515919
0.25,tree.250,no_ext,mape.median.new,67.12564017596605
0.25,tree.251,no_ext,mape.incomplete,1140.5864430445001
