tree,status,mean.true,mean.phy
tree.820,CR,11.815727450441969,4.538062836107209
tree.821,LC,0.24386596567681262,0.4035138453508879
tree.821,NT,0.89648078107604,0.8883813713988596
tree.821,VU,1.7254139151239458,1.2496950098095077
tree.821,EN,3.250518812141813,2.168035765623791
tree.821,CR,6.864298043889005,3.2728499382775667
tree.822,LC,0.2447325921455971,0.23767508442562021
tree.822,NT,0.7891995076177114,0.7421528615836446
tree.822,VU,1.4137982959517577,1.107234042442394
tree.822,EN,2.762252824006867,2.320445149717984
tree.822,CR,6.905114471251111,3.22003873264371
tree.823,LC,0.2150970590638306,0.18533616561104743
tree.823,NT,0.9984314435523634,1.4896541831145718
tree.823,VU,2.111159555607464,2.0510434974566083
tree.823,EN,3.4883101729177475,3.3488339026830025
tree.823,CR,6.855119114032102,3.1000171037724433
tree.824,LC,0.2367306293772792,0.22479931346726084
tree.824,NT,0.9944728639357022,1.238851959567002
tree.824,VU,1.994192233208965,1.75503140234776
tree.824,EN,3.8155465894912872,2.9530223077585127
tree.824,CR,7.657161222088104,4.132117687205575
tree.825,LC,0.26390208009069693,0.3130930485563153
tree.825,NT,0.8682881694280851,0.9903182862341947
tree.825,VU,1.719045200943174,2.067037715524749
tree.825,EN,3.0783909518177595,2.564758005957538
tree.825,CR,7.505521038429735,4.079499226782713
tree.826,LC,0.28636452114473226,0.286364521144729
tree.826,NT,0.8009457560072969,1.5850128559061578
tree.826,VU,1.5721460050044473,1.4447248563142399
tree.826,EN,2.95977017872883,2.1634649021789523
tree.826,CR,6.3687444385567415,3.390544019262058
tree.827,LC,0.3202876545306815,0.3114789918912
tree.827,NT,1.2807858216337007,1.5462489571495892
tree.827,VU,2.6452000372301088,2.451529408649585
tree.827,EN,4.362898603623886,2.761088136934368
tree.827,CR,9.330112072144136,4.681779213676174
tree.828,LC,0.3305451317362016,0.33019031850998665
tree.828,NT,1.4279166314751393,1.4276543441351557
tree.828,VU,2.4586661394637424,2.3670988762953047
tree.828,EN,4.473284051057037,3.341318285123207
tree.828,CR,10.367097619679681,2.5088679370230524
tree.829,LC,0.24092016972907598,0.24092016972906957
tree.829,NT,0.976154357865917,0.7422592984739923
tree.829,VU,1.8039195618093145,1.6521292383791781
tree.829,EN,3.3844869497066083,1.8165016296797791
tree.829,CR,7.494552751700949,4.12927366159069
tree.83,LC,0.5632869542762969,0.8251104412378436
tree.83,NT,1.9610365560876837,1.9281668266041525
tree.83,VU,3.7986118462945377,1.9652421666661828
tree.83,EN,7.405485396421975,3.8600323662246976
tree.83,CR,13.266478408805886,5.591781990506375
tree.830,LC,0.31932095410151584,0.3332888427469353
tree.830,NT,1.2365371319076446,0.9570524014238813
tree.830,VU,2.179093401081704,2.0958374874010293
tree.830,EN,4.054369661190583,3.1775198199608523
tree.830,CR,8.039594964037374,3.234408397962702
tree.831,LC,0.36275193952099666,0.4591280025707161
tree.831,NT,1.3831974917049996,1.1792542535143828
tree.831,VU,2.5179749183812015,2.158088374639042
tree.831,EN,4.804246647469555,3.6654241133167633
tree.831,CR,9.442311761230114,3.9943519950200823
tree.832,LC,0.19778275067678816,0.315658595539194
tree.832,NT,0.7358330385146068,0.9572978362782418
tree.832,VU,1.5793280651034658,1.2967270377156062
tree.832,EN,2.8388059865816127,2.243432109953418
tree.832,CR,7.822792542612195,3.4237779266649744
tree.833,LC,0.46402280729315165,0.5782483813737874
tree.833,NT,1.4563319333763902,1.2237577496465706
tree.833,VU,2.9599005339732862,2.317164735323177
tree.833,EN,5.144127524763109,2.6898201543890514
tree.833,CR,10.86589642551501,4.0207236691452755
tree.834,LC,0.2682234308301365,0.21476633804458048
tree.834,NT,0.8415323625678446,0.7206301398732664
tree.834,VU,1.5623607518760854,1.2349051389667913
tree.834,EN,2.7506673135756112,1.7830510143379605
tree.834,CR,6.354096269594159,2.909669316253046
tree.835,LC,0.2634775676025586,0.4414469258290276
tree.835,NT,0.9957310306021009,1.130463440710751
tree.835,VU,2.0941237841525493,1.4619541166847563
tree.835,EN,3.5578136486247867,2.6094652295748566
tree.835,CR,7.795703263042867,4.380257491271174
tree.836,LC,0.3360511334622918,0.3089684061273338
tree.836,NT,1.358475476947578,1.280421528041101
tree.836,VU,2.688008617734607,2.3692922969487773
tree.836,EN,4.629678740023193,2.942199940447506
tree.836,CR,10.608935107749156,4.427556438765709
tree.837,LC,0.2780611025510323,0.35141100939128944
tree.837,NT,0.9197387309515185,0.9714330007593868
tree.837,VU,1.7346722823716203,1.6375596575299047
tree.837,EN,3.276871367213852,2.398811067654352
tree.837,CR,7.942145466970212,2.873535501133273
tree.838,LC,0.2235889027751757,0.22358890277517254
tree.838,NT,0.8741380709321492,0.8566305171706043
tree.838,VU,1.5438402511735474,1.5005172997894751
tree.838,EN,2.7959899112175934,2.2208201674116004
tree.838,CR,6.3392830987561375,4.0495740043216175
tree.839,LC,0.3928202247104346,0.7329643428688583
tree.839,NT,0.9496369248365272,1.5408013256902855
tree.839,VU,1.9729341066834178,1.4644027509301687
tree.839,EN,3.510350363909122,3.5429791231328727
tree.839,CR,6.700050134923485,3.343915844246758
tree.84,LC,0.22036471054642331,0.21759718714743365
tree.84,NT,0.8676753056917157,0.8523750359454768
tree.84,VU,1.8244361121427763,1.978216614029556
tree.84,EN,2.925361347258348,1.7611335009187548
tree.84,CR,7.421812872069837,3.0621409908633135
tree.840,LC,0.2669281256211562,0.26692812562115154
tree.840,NT,0.8132103154117769,0.8132103154117729
tree.840,VU,1.5851075917940094,1.243815493433229
tree.840,EN,2.7865411838768583,2.073638076834883
tree.840,CR,6.739237983891334,2.714171252288552
tree.841,LC,0.3233650116308976,0.34450781187084295
tree.841,NT,1.0193469077284492,0.8081943460232432
tree.841,VU,2.10898032456249,2.7118736666896956
tree.841,EN,3.7094634842116294,2.8626641133026247
tree.841,CR,7.7468810969278845,3.229310843036496
tree.842,LC,0.3686495741066067,0.3386023510911949
tree.842,NT,0.9978681374633173,1.08809141417792
tree.842,VU,1.9578313269531018,1.8030674560928688
tree.842,EN,3.484346064796592,2.5422420910947285
tree.842,CR,8.006684367329227,3.804234708599515
tree.843,LC,0.34331435158797496,0.3433143515879687
tree.843,NT,1.2468957130990055,1.135699461736051
tree.843,VU,2.380572217609368,2.09353840762727
tree.843,EN,4.3216278569844455,2.4465926915496414
tree.843,CR,9.200528116609581,3.4564693454547455
tree.844,LC,0.3448029032324032,0.5599144881938185
tree.844,NT,1.1562880872444796,1.4634069882079237
tree.844,VU,2.144283899634207,1.5765360565348427
tree.844,EN,3.797791189978492,3.021383043387444
tree.844,CR,8.9475225136944,2.4521463829820247
tree.845,LC,0.35582453516158075,0.3527108076012997
tree.845,NT,1.687242015443801,1.2826576626596986
tree.845,VU,3.089830154995895,1.571509524664681
tree.845,EN,5.1336867478291115,2.3005206426647735
tree.845,CR,10.021341014244664,3.1245291884050497
tree.846,LC,0.30491977270866644,0.6273830666819966
tree.846,NT,1.1276897316267052,0.9769660997469458
tree.846,VU,2.2300429445837566,1.8530226144912043
tree.846,EN,3.726315209979974,2.4780761140930845
tree.846,CR,8.859506180118373,4.184288620032088
tree.847,LC,0.31233831641069226,0.346779845644303
tree.847,NT,1.089373635111353,1.0479555494459178
tree.847,VU,2.246773159884655,2.4160489748224467
tree.847,EN,4.081565439527083,3.1537237399449807
tree.847,CR,8.490480897356251,3.0351854323464202
tree.848,LC,0.3079590642204302,0.5514066529020497
tree.848,NT,0.8591175975811751,1.0088142650930005
tree.848,VU,1.602472511447883,1.6168182889779403
tree.848,EN,3.2190850014209125,1.9542196818697464
tree.848,CR,6.688002905748328,3.113277932260167
tree.849,LC,0.5399438111995344,0.44943282316747357
tree.849,NT,1.9452956763379934,1.7995653824842377
tree.849,VU,4.003140676108084,3.0816884505081408
tree.849,EN,7.026790851993669,4.208528036546977
tree.849,CR,12.58498030453863,3.720587251769194
tree.85,LC,0.2657722879089852,0.2583745403268208
tree.85,NT,0.8576641218690098,0.8744606170754649
tree.85,VU,1.4943627594261946,1.2994311655464053
tree.85,EN,2.8302218477214716,1.5751031129101385
tree.85,CR,5.976795670174623,3.3055189281295285
tree.850,LC,0.28943996375940273,0.2791037600435866
tree.850,NT,0.9048577910341289,0.756370196148294
tree.850,VU,2.0008757934826655,1.466116239533101
tree.850,EN,3.1759195729471705,3.0845058887060297
tree.850,CR,7.405935476423328,4.292686700804695
tree.851,LC,0.2520274729695933,0.2520274729695854
tree.851,NT,1.05939681163452,1.1301336093366565
tree.851,VU,2.20552349461877,1.9624764143694897
tree.851,EN,3.663566394733274,2.589860160964835
tree.851,CR,7.6043197368693445,3.8203598691365834
tree.852,LC,0.25448689032847144,0.2500213362254765
tree.852,NT,0.9730471050005431,0.8922178629270674
tree.852,VU,1.8994018085951858,1.8475446855487367
tree.852,EN,3.057523176391936,2.6653636249305133
tree.852,CR,6.8586668743755554,2.7033250260242663
tree.853,LC,0.464580009592791,0.4227982609009451
tree.853,NT,1.3233676546039657,1.1924984588991574
tree.853,VU,2.5768217685102393,2.605216064883941
tree.853,EN,4.7110390711919665,3.0785097937184895
tree.853,CR,9.345247876333024,3.6756186964181565
tree.854,LC,0.30706850600805036,0.4733221598063845
tree.854,NT,1.380261973601279,1.2413329839725238
tree.854,VU,2.7955557792829104,2.745561335798964
tree.854,EN,4.5979145174006355,4.277610691082914
tree.854,CR,10.105417417469743,4.858855592657254
tree.855,LC,0.4105211123502129,0.36614877108605065
tree.855,NT,1.2661423050941247,1.0879162300216698
tree.855,VU,2.6437230930121167,2.3374813262301664
tree.855,EN,4.557742049818736,2.3484851957991904
tree.855,CR,10.004652760742257,4.544842705577774
tree.856,LC,0.38360878981998203,0.39984360725082974
tree.856,NT,1.1271439423263256,1.1374581689962766
tree.856,VU,2.280534655086315,2.095070362101972
tree.856,EN,4.258166200997322,2.5689128701795156
tree.856,CR,9.379978678417013,4.124204116177085
tree.857,LC,0.5044661145395166,0.4642433225771896
tree.857,NT,1.7000063222348152,1.0869169581180111
tree.857,VU,3.0085081250742824,2.5212128101437643
tree.857,EN,5.159863432804042,2.2048975668688304
tree.857,CR,13.017811960909645,4.103644812047057
tree.858,LC,0.4915297511782934,1.132303481896904
tree.858,NT,1.4170122034613692,1.4957761939432033
tree.858,VU,3.1210004436467407,2.9790848777835275
tree.858,EN,5.650967048794598,3.609300506661608
tree.858,CR,11.317737542185457,4.195061272681126
tree.859,LC,0.23586149161554862,0.21025418302624682
tree.859,NT,0.9448035489246566,0.9223219569152536
tree.859,VU,1.9366175956974212,2.2897717910346453
tree.859,EN,3.379445839805373,1.881140667154732
tree.859,CR,7.93534405927723,2.535372400704163
tree.86,LC,0.361408018626612,0.8962196607649692
tree.86,NT,1.0780025460768825,1.347583450359927
tree.86,VU,2.137001894929611,2.049216213413766
tree.86,EN,3.8971640679012594,2.1286678637513092
tree.86,CR,10.20501855488243,3.9758194799822926
tree.860,LC,0.3186527703056045,0.29346108920602787
tree.860,NT,1.050711898800145,1.2213943402461245
tree.860,VU,2.1665804099765955,2.508453217907687
tree.860,EN,3.604855264242554,2.6408737672689657
tree.860,CR,7.164383013823829,3.138226206779916
tree.861,LC,0.2950327232155935,0.29503272321558877
tree.861,NT,0.9497558380547615,0.9016114485911735
tree.861,VU,1.8117078086037899,1.4991551173665598
tree.861,EN,2.9928890824354735,2.6101453861600437
tree.861,CR,8.370708561964156,3.481736761863536
tree.862,LC,0.3014443572110501,0.30144435721104645
tree.862,NT,0.9971118878211951,0.9063584594169433
tree.862,VU,2.0624641191445496,1.612356480736446
tree.862,EN,3.654807910753606,1.7587460438585145
tree.862,CR,7.052301766947748,2.619334729758846
tree.863,LC,0.4032147335305171,0.41827814441247807
tree.863,NT,1.360608742846798,1.3478587310231083
tree.863,VU,2.393891197548133,1.8243883718789684
tree.863,EN,4.240774518589159,2.664776388850932
tree.863,CR,9.012868080369197,4.323607416220569
tree.864,LC,0.22147822054795738,0.18168078498486312
tree.864,NT,0.8245185289096967,0.7103940894880159
tree.864,VU,1.454454558333313,1.473547279951024
tree.864,EN,2.6206810677245285,2.3085033174639
tree.864,CR,6.209667370942584,3.9582526767450923
tree.865,LC,0.6763092420314123,0.7509637381385826
tree.865,NT,1.9624133643425572,1.480315957795436
tree.865,VU,3.661936531636833,2.459373373219727
tree.865,EN,6.721323714267243,3.5131687341704345
tree.865,CR,15.805065874793403,1.0748594501266582
tree.866,LC,0.44841308277232983,0.42035362075786636
tree.866,NT,1.200058007724645,1.1912234069604493
tree.866,VU,2.2893066234126342,1.8968841732407349
tree.866,EN,4.369525169979677,2.8828997959715594
tree.866,CR,8.456172418667203,5.175749394298601
tree.867,LC,0.26835198071121397,0.2655088897058046
tree.867,NT,0.8121921239794003,1.3629953416320346
tree.867,VU,1.584738629340543,1.3424127899291907
tree.867,EN,2.833389383895191,2.3013942807453405
tree.867,CR,6.898675975605506,3.0158725630416185
tree.868,LC,0.241901173901246,0.21758675293071805
tree.868,NT,0.7921929993290284,0.8675439690307587
tree.868,VU,1.5512008586902228,1.7291966420584455
tree.868,EN,2.753574561249603,2.6207646161455656
tree.868,CR,6.590055304212318,2.717839396362765
tree.869,LC,0.5473543816666774,0.5731992680256319
tree.869,NT,1.7026787738845661,1.4890498246406034
tree.869,VU,3.252330107792479,2.840640344016398
tree.869,EN,5.431740293097386,2.0457840043095934
tree.869,CR,10.844807407898788,4.539605114306018
tree.87,LC,0.5199890109180331,0.4975470918374092
tree.87,NT,1.832121740833407,1.8924158929063135
tree.87,VU,3.3071461477725537,2.4338819439041983
tree.87,EN,6.410193596909014,3.4874563473429094
tree.87,CR,9.614681256189032,4.986623877974532
tree.870,LC,0.36908963629645536,0.42160687880433473
tree.870,NT,1.4419062542050731,1.1268887739400038
tree.870,VU,3.1424841333600413,2.38431072624808
tree.870,EN,5.629151112277075,2.14955220861335
tree.870,CR,10.737452789912373,3.1761419155578925
tree.871,LC,0.49768391604819295,0.4612403527359628
tree.871,NT,1.6175081281468933,1.2186821802642875
tree.871,VU,3.1634754228113646,2.1180546563145253
tree.871,EN,5.958603243789612,3.0299072566590843
tree.871,CR,13.170830111360457,5.819088771278915
tree.872,LC,0.3389632390216787,0.31400128419722445
tree.872,NT,1.2173584661907606,1.5495718870864594
tree.872,VU,2.1745220309870126,1.6240243500553764
tree.872,EN,4.178792563729633,2.3755219676554806
tree.872,CR,7.707538001774929,4.881583984145915
tree.873,LC,0.34988526968885186,0.3217615901143696
tree.873,NT,1.0667952934406721,1.2037968383493496
tree.873,VU,2.2989258175106015,2.3698831176036244
tree.873,EN,3.932737059726913,3.174152039547956
tree.873,CR,9.557731300118876,3.082422162086619
tree.874,LC,0.2730103299879235,0.23557144684454914
tree.874,NT,1.3270853023171572,1.4535146062839208
tree.874,VU,2.3421786758195964,2.3687547478826234
tree.874,EN,4.368563129323017,3.383581709355772
tree.874,CR,9.632089734243145,4.7389909444267975
tree.875,LC,0.31305492866159196,0.39812854718872254
tree.875,NT,1.3664434713625664,1.0526778165924882
tree.875,VU,2.7889294567467333,2.573245791734602
tree.875,EN,4.892065114404437,3.2440125332651113
tree.875,CR,9.856443098634845,4.168678989805108
tree.876,LC,0.30260767442129016,0.22946100812590628
tree.876,NT,1.1216726458360873,1.2166299489678511
tree.876,VU,2.122502354749103,2.117646203538473
tree.876,EN,4.123061737352885,2.925310632863107
tree.876,CR,8.0954322372542,3.6143483941278225
tree.877,LC,0.1967508691241916,0.19675086912418852
tree.877,NT,0.802941572458343,0.6882511888765283
tree.877,VU,1.6362258008787136,1.42000116314478
tree.877,EN,2.8177897237198453,1.4839946895198206
tree.877,CR,6.974414091381017,2.5266906848170727
tree.878,LC,0.43434400621906105,0.4200847543513115
tree.878,NT,1.5807292474558483,1.726994321689343
tree.878,VU,2.997223494536469,2.178640018015711
tree.878,EN,4.945121194411569,2.4599155494743967
tree.878,CR,10.633363480350013,3.2717088944734742
tree.879,LC,0.268790166632212,0.26879016663220584
tree.879,NT,1.061314733550099,1.006235901567086
tree.879,VU,1.8726451176262053,1.4328718020263145
tree.879,EN,3.5450574492828935,3.191939280165246
tree.879,CR,8.328243444813406,3.969425823465811
tree.88,LC,0.4383875345676247,0.46348654571383074
tree.88,NT,1.380516299175976,1.253220258310701
tree.88,VU,2.8578834582911323,1.8768875292447091
tree.88,EN,5.03595712091755,3.4493930296074726
tree.88,CR,11.542247175310639,4.662314876947231
tree.880,LC,0.3245248413573479,0.29262037428259036
tree.880,NT,0.8610595992143969,0.7144043879369173
tree.880,VU,1.7207706647830716,1.4437628222193009
tree.880,EN,3.1048122285209705,2.651723204166412
tree.880,CR,6.799975357892405,3.493469543352569
tree.881,LC,0.320515724359449,0.2975625610381898
tree.881,NT,1.2124758506612807,0.9439915704287929
tree.881,VU,2.2360333102729575,2.397052802485661
tree.881,EN,4.255331643575267,3.060138452768141
tree.881,CR,9.022101738336099,4.187895671318764
tree.882,LC,0.25412361586963356,0.22742692930248037
tree.882,NT,0.9278592190633596,1.1659936609258095
tree.882,VU,1.737881222114197,1.3530819391760305
tree.882,EN,2.989865082086156,1.94911910223951
tree.882,CR,7.619340675182476,3.304591403855044
tree.883,LC,0.8982667500894715,0.9978647268729381
tree.883,NT,2.3763395321243665,1.8647572630782807
tree.883,VU,4.960879768536546,3.3206240903164024
tree.883,EN,8.974664361421915,3.909461058064037
tree.883,CR,16.416438019328318,3.975299282742983
tree.884,LC,0.3190722953661244,0.31907229536611986
tree.884,NT,1.1928115873652225,1.0590386603886466
tree.884,VU,2.513375107829272,2.2708606714182937
tree.884,EN,4.36893311367337,3.392777665632694
tree.884,CR,8.710223142024665,4.3110886529261645
tree.885,LC,0.4011333377830075,0.5134683759609515
tree.885,NT,1.1953731009611817,1.0071951165206903
tree.885,VU,2.383006416559524,2.084015437527552
tree.885,EN,4.646669853110549,3.3330836696783313
tree.885,CR,9.396321890126002,4.936727046781893
tree.886,LC,0.289562909389926,0.26648707577617636
tree.886,NT,1.1812332132843777,0.9381326632378085
tree.886,VU,2.259799072989897,1.4364133933666847
tree.886,EN,4.144592583748156,2.7008098800651923
tree.886,CR,8.86020082285802,3.6017906321274
tree.887,LC,0.6584364345967659,0.8129752951368265
tree.887,NT,1.9007109273397187,2.056144112502593
tree.887,VU,3.79780347902282,3.968475494874497
tree.887,EN,6.975839715900207,2.955028580788548
tree.887,CR,13.74248158529796,3.524304126874311
tree.888,LC,0.6030863495039223,1.2925509711421381
tree.888,NT,1.9530262248396193,1.6483298016155252
tree.888,VU,4.223097618504812,2.7542967897547084
tree.888,EN,7.081449796123698,3.9474025713639365
tree.888,CR,12.91719676888215,3.9006675987525234
tree.889,LC,0.2787928373713445,0.27879283737134114
tree.889,NT,1.0572965891819133,0.796842247434422
tree.889,VU,1.7509265176924549,2.180903686464078
tree.889,EN,3.507099474114755,3.0907088324897116
tree.889,CR,7.951695955824627,3.0496893084130474
tree.89,LC,0.3879385629579658,0.3594860974460235
tree.89,NT,1.2050766829679773,1.2243858886360401
tree.89,VU,2.3909458706053046,2.1807295049214694
tree.89,EN,4.1491151754750675,2.8431130641886395
tree.89,CR,9.431722222068109,3.9759917052548293
tree.890,LC,0.34927072092907624,0.33518562182905187
tree.890,NT,1.143903855711348,1.0745407224299945
tree.890,VU,2.4618697418411397,2.2867903507198806
tree.890,EN,4.180778101722851,2.357413928737073
tree.890,CR,8.655781731351313,3.9407559285766665
tree.891,LC,0.42775053270207763,0.6541807012647105
tree.891,NT,1.0657498529948068,1.1169502236625544
tree.891,VU,2.1786027386087072,1.8544938850961847
tree.891,EN,4.020676904946871,2.8004096277156902
tree.891,CR,8.0242138164182,3.17239223663464
tree.892,LC,0.19863262925337008,0.29720935677082494
tree.892,NT,0.7549041279342195,0.791760679107126
tree.892,VU,1.6531147823658134,1.3649575391453383
tree.892,EN,2.9996565072543144,2.5963338246941015
tree.892,CR,7.199846055599361,3.676500370941741
tree.893,LC,0.36981742920888805,0.32889767209817333
tree.893,NT,1.0180238127728773,0.9827867563483602
tree.893,VU,2.310454555986131,2.197166551014929
tree.893,EN,3.87717958809916,2.510198885118825
tree.893,CR,8.435529720102062,3.874613449674498
tree.894,LC,0.3105401677959183,0.30743792495751665
tree.894,NT,1.2755886598307338,1.8462027490509711
tree.894,VU,2.4561686866985077,1.9646909873231964
tree.894,EN,4.349458851152414,2.7204303862620502
tree.894,CR,8.790071941835446,3.6104324226466376
tree.895,LC,0.3587839140182801,0.40485151567249256
tree.895,NT,1.1151458991272882,1.3874089906466518
tree.895,VU,1.9897617835969514,2.4023611401687166
tree.895,EN,3.925234232388239,2.6996686450715757
tree.895,CR,8.030118474656994,3.417077963291054
tree.896,LC,0.38485644775347017,0.552928122720224
tree.896,NT,1.1579830133971958,1.0360575828460445
tree.896,VU,2.2388844615459926,2.1586787151247666
tree.896,EN,4.47215967777473,2.1773561752347503
tree.896,CR,9.562195866361725,5.237672380753643
tree.897,LC,0.3569899690270727,0.26130021022972527
tree.897,NT,1.1246388080273702,0.8762981071029621
tree.897,VU,2.274604926122905,1.6556975090592407
tree.897,EN,4.10046521408315,3.7500001271904897
tree.897,CR,10.124202670858825,5.602267376258314
tree.898,LC,0.4726142459235087,0.5901962188970854
tree.898,NT,1.509050311015967,1.2588040551016724
tree.898,VU,3.2070588464284024,2.34060606660453
tree.898,EN,5.196361316098775,3.3547015677119654
tree.898,CR,11.882160091897047,3.770529616414541
tree.899,LC,0.3079899498254304,0.5948945399423599
tree.899,NT,0.8360540400542489,0.7973811466269403
tree.899,VU,1.6857576428812735,1.0539232233408216
tree.899,EN,3.0757393203275254,1.891188208515151
tree.899,CR,7.216843021816577,4.1034078841160655
tree.9,LC,0.3786079132936835,0.333672776954953
tree.9,NT,1.27053961684482,1.0718389106714847
tree.9,VU,2.789769235293747,1.8087250931468282
tree.9,EN,4.269841127288781,2.931344776470051
tree.9,CR,8.944237838628137,3.933794845652654
tree.90,LC,0.4103826442218143,0.3557068888462624
tree.90,NT,1.290802704180734,1.7988680099363394
tree.90,VU,2.612190637016031,2.1162952233230827
tree.90,EN,4.559253367647517,2.54918693107225
tree.90,CR,8.566754147359218,3.3897414476353367
tree.900,LC,0.3124276403563086,0.31919442802529463
tree.900,NT,1.0151089391395027,1.116119576831613
tree.900,VU,1.9649891328495541,1.9735328118591695
tree.900,EN,3.5883533772640455,2.908896955260309
tree.900,CR,7.604511612350051,3.4378309962231786
tree.901,LC,0.17839829238943938,0.17839829238943614
tree.901,NT,0.6592715570409186,1.1025278682659931
tree.901,VU,1.3590733355692142,1.4475185216986053
tree.901,EN,2.408909915951107,3.0961452132507117
tree.901,CR,6.309797776969401,3.2471341756449266
tree.902,LC,0.3233357612061165,0.29282211613375786
tree.902,NT,1.0528646487802376,1.2122494856826467
tree.902,VU,1.9936638937418316,1.5643720198607527
tree.902,EN,3.5276610980920324,2.260153877054619
tree.902,CR,7.826107485778034,3.1440529744511534
tree.903,LC,0.7481270179426318,0.9602123648655347
tree.903,NT,3.2328295824517728,2.346676607713952
tree.903,VU,6.188219987755699,3.311407884905493
tree.903,EN,9.2477562716968,5.25045408998758
tree.903,CR,15.192750102537635,7.08720118384792
tree.904,LC,0.37531364567498965,0.31309568252358005
tree.904,NT,1.1480460506905543,0.9538806099363002
tree.904,VU,2.3666340682195206,1.7057321225353694
tree.904,EN,4.533812324888515,2.3304184794112883
tree.904,CR,9.282972855814313,3.974077059397352
tree.905,LC,0.2763455591631332,0.5126204595482432
tree.905,NT,0.9514962035027357,0.9597200435404941
tree.905,VU,1.8764408901687095,1.679679840878004
tree.905,EN,3.257552034597336,2.4281721343079457
tree.905,CR,7.505305968856582,4.158107609363578
tree.906,LC,0.4237861716524073,0.5946949138426759
tree.906,NT,1.4322173707531436,1.912363508632737
tree.906,VU,2.95834482429694,2.5887466172891496
tree.906,EN,4.765752391861742,2.5077841967882555
tree.906,CR,10.764749592697843,4.246234599340077
tree.907,LC,0.3181068702319557,0.3203180960003911
tree.907,NT,1.2722471868667025,0.9792047324042601
tree.907,VU,2.337090947410188,1.5483090677670233
tree.907,EN,4.57525373848183,3.409804858771564
tree.907,CR,10.675634541370982,3.5689890399114055
tree.908,LC,0.25716270300165306,0.40293220318908557
tree.908,NT,0.869572653402353,1.4255766517614912
tree.908,VU,1.7963630167202436,1.3239687466641838
tree.908,EN,3.364591319207768,2.53079993223151
tree.908,CR,7.593629017150217,5.597298366452538
tree.909,LC,0.35089685592211667,0.2967733288391425
tree.909,NT,1.4318385663382318,1.1813581125659554
tree.909,VU,2.701383268379119,1.9676117526323296
tree.909,EN,5.274986882469059,2.914801028596484
tree.909,CR,9.760158453902942,4.593912891884017
tree.91,LC,0.34112601542996707,0.8020917871716572
tree.91,NT,1.2884100753386571,1.1346254787144405
tree.91,VU,2.428118505473501,1.5799953167643532
tree.91,EN,4.33138090147555,2.0405920606975902
tree.91,CR,10.725868075410556,4.1166131271640936
tree.910,LC,0.2813322696428928,0.24705070712672958
tree.910,NT,0.9877976016239458,1.1932581349071307
tree.910,VU,1.993120294743174,1.8238020810426279
tree.910,EN,3.5044819358366897,2.3734390631585587
tree.910,CR,7.537125025521791,3.709184330848108
tree.911,LC,0.29571672828966084,0.492173196560431
tree.911,NT,1.1542824948563297,1.2119627904410115
tree.911,VU,2.239485510948217,3.0291934627181107
tree.911,EN,3.9394098044076866,2.506297313022851
tree.911,CR,8.20932664442445,3.858049400652863
tree.912,LC,0.3132778522329476,0.3132778522329449
tree.912,NT,1.0008274901432999,0.8940709801713629
tree.912,VU,2.132408540779095,1.6205496607614143
tree.912,EN,3.6808847731545273,3.6198240960233625
tree.912,CR,8.123694038550944,3.18510304550699
tree.913,LC,0.2048270721667086,0.17267751132129133
tree.913,NT,0.9178521291108915,1.5136064703561354
tree.913,VU,1.8453481961128968,2.31806390913923
tree.913,EN,3.1466208502979858,2.4409967483488786
tree.913,CR,7.7578376840389405,3.1592236974799714
tree.914,LC,0.42720015862061045,0.38968856700895954
tree.914,NT,1.4141123450430484,1.4794339558287208
tree.914,VU,2.700240420232746,2.3049225450161503
tree.914,EN,5.167016294237969,3.941359499442366
tree.914,CR,13.20915005484894,1.8765234942412135
tree.915,LC,0.3575682476441632,0.3645842543088786
tree.915,NT,0.8958266536311971,0.9044916487310136
tree.915,VU,1.73205994452656,1.404128894426017
tree.915,EN,3.1140508193480887,2.5177380031299346
tree.915,CR,6.567606095813682,3.915942872148805
tree.916,LC,0.37121573545915476,0.3163048891539998
tree.916,NT,1.2638668728133793,1.1710619642103337
tree.916,VU,2.3184552604815503,1.858760362677027
tree.916,EN,4.097799704151456,2.599913473244924
tree.916,CR,7.96375705281421,4.641766997248102
tree.917,LC,0.36768945822616567,0.3676894582261594
tree.917,NT,1.2851294677313907,1.216414233025524
tree.917,VU,2.693290315605598,2.766055734894143
tree.917,EN,4.595700273885741,3.5503494905469055
tree.917,CR,8.64620458368032,3.232561350160284
tree.918,LC,0.3230723707285712,0.7003281797737739
tree.918,NT,0.9289928227929903,0.993207047421564
tree.918,VU,1.8564387424746738,1.6874085848219382
tree.918,EN,3.4682832034250257,2.0624191210514704
tree.918,CR,8.16474192210509,3.4428931416702477
tree.919,LC,0.43359805294910797,0.40297034274289784
tree.919,NT,1.3626001143722224,1.2846936041645833
tree.919,VU,2.51397200751684,1.7693079507150244
tree.919,EN,4.3858181653284305,2.496428005178366
tree.919,CR,9.574119787198745,4.000767439034461
tree.92,LC,0.4352216056192688,0.4352216056192612
tree.92,NT,1.286690517931894,1.0241950433184166
tree.92,VU,2.4667242352905396,2.7310603559429336
tree.92,EN,4.5012788929905385,3.1907856210669028
tree.92,CR,10.972794259161985,4.2419842821667855
tree.920,LC,0.2963904725433265,0.6863508433185673
tree.920,NT,1.1547881746296036,0.8500471261909093
tree.920,VU,2.0544237275523765,1.385090976348727
